VisitID,KundID,Datum,Tid,Ar,Vecka,Besokstyp,PassID
V0060597,K0284,2025-10-27,10:00,2025,43,PASS,P02
V0060598,K0078,2025-10-27,10:00,2025,43,PASS,P02
V0060599,K0146,2025-10-27,10:00,2025,43,PASS,P02
V0060600,K0752,2025-10-27,10:00,2025,43,PASS,P02
V0060601,K0288,2025-10-27,10:00,2025,43,PASS,P02
V0060602,K0017,2025-10-27,10:00,2025,43,PASS,P02
V0060603,K0301,2025-10-27,10:00,2025,43,PASS,P02
V0060604,K0538,2025-10-27,10:00,2025,43,PASS,P02
V0060605,K0561,2025-10-27,10:00,2025,43,PASS,P02
V0060606,K0768,2025-10-27,10:00,2025,43,PASS,P02
V0060607,K0549,2025-10-27,10:00,2025,43,PASS,P02
V0060608,K0687,2025-10-27,10:00,2025,43,PASS,P02
V0060609,K0885,2025-10-27,10:00,2025,43,PASS,P02
V0060610,K0421,2025-10-27,10:00,2025,43,PASS,P02
V0060611,K0579,2025-10-27,10:00,2025,43,PASS,P02
V0060612,K0796,2025-10-27,10:05,2025,43,GYM,
V0060613,K0887,2025-10-27,10:15,2025,43,GYM,
V0060614,K0733,2025-10-27,10:15,2025,43,GYM,
V0060615,K0389,2025-10-27,10:20,2025,43,GYM,
V0060616,K0319,2025-10-27,10:45,2025,43,GYM,
V0060617,K0887,2025-10-27,11:05,2025,43,GYM,
V0060618,K0468,2025-10-27,11:10,2025,43,GYM,
V0060619,K0384,2025-10-27,11:15,2025,43,GYM,
V0060620,K0384,2025-10-27,11:20,2025,43,GYM,
V0060621,K0758,2025-10-27,11:45,2025,43,GYM,
V0060622,K0365,2025-10-27,11:55,2025,43,GYM,
V0060623,K0867,2025-10-27,12:15,2025,43,GYM,
V0060624,K0061,2025-10-27,12:20,2025,43,GYM,
V0060625,K0367,2025-10-27,12:30,2025,43,GYM,
V0060626,K0365,2025-10-27,13:00,2025,43,GYM,
V0060627,K0740,2025-10-27,14:10,2025,43,GYM,
V0060628,K0085,2025-10-27,14:20,2025,43,GYM,
V0060629,K0254,2025-10-27,14:25,2025,43,GYM,
V0060630,K0203,2025-10-27,15:00,2025,43,GYM,
V0060631,K0552,2025-10-27,15:05,2025,43,GYM,
V0060632,K0622,2025-10-27,15:15,2025,43,GYM,
V0060633,K0851,2025-10-27,15:15,2025,43,GYM,
V0060634,K0214,2025-10-27,15:35,2025,43,GYM,
V0060635,K0119,2025-10-27,16:00,2025,43,GYM,
V0060636,K0524,2025-10-27,16:35,2025,43,GYM,
V0060637,K0219,2025-10-27,16:35,2025,43,GYM,
V0060638,K0521,2025-10-27,16:45,2025,43,GYM,
V0060639,K0792,2025-10-27,16:55,2025,43,GYM,
V0060640,K0694,2025-10-27,17:00,2025,43,GYM,
V0060641,K0769,2025-10-27,17:05,2025,43,GYM,
V0060642,K0054,2025-10-27,17:05,2025,43,GYM,
V0060643,K0875,2025-10-27,17:15,2025,43,GYM,
V0060644,K0019,2025-10-27,17:20,2025,43,GYM,
V0060645,K0878,2025-10-27,17:25,2025,43,GYM,
V0060646,K0001,2025-10-27,17:30,2025,43,PASS,P03
V0060647,K0355,2025-10-27,17:30,2025,43,PASS,P03
V0060648,K0827,2025-10-27,17:30,2025,43,PASS,P03
V0060649,K0106,2025-10-27,17:30,2025,43,PASS,P03
V0060650,K0803,2025-10-27,17:30,2025,43,PASS,P03
V0060651,K0014,2025-10-27,17:30,2025,43,PASS,P03
V0060652,K0439,2025-10-27,17:30,2025,43,PASS,P03
V0060653,K0102,2025-10-27,17:30,2025,43,PASS,P03
V0060654,K0370,2025-10-27,17:30,2025,43,PASS,P03
V0060655,K0219,2025-10-27,17:30,2025,43,PASS,P03
V0060656,K0469,2025-10-27,17:30,2025,43,PASS,P03
V0060657,K0147,2025-10-27,17:30,2025,43,PASS,P03
V0060658,K0158,2025-10-27,17:30,2025,43,PASS,P03
V0060659,K0841,2025-10-27,17:30,2025,43,PASS,P03
V0060660,K0729,2025-10-27,17:30,2025,43,PASS,P03
V0060661,K0919,2025-10-27,17:30,2025,43,PASS,P03
V0060662,K0141,2025-10-27,17:45,2025,43,GYM,
V0060663,K0204,2025-10-27,18:00,2025,43,GYM,
V0060664,K0729,2025-10-27,18:10,2025,43,GYM,
V0060665,K0358,2025-10-27,18:10,2025,43,GYM,
V0060666,K0685,2025-10-27,18:15,2025,43,GYM,
V0060667,K0829,2025-10-27,18:15,2025,43,GYM,
V0060668,K0761,2025-10-27,19:00,2025,43,PASS,P04
V0060669,K0069,2025-10-27,19:00,2025,43,PASS,P04
V0060670,K0541,2025-10-27,19:00,2025,43,PASS,P04
V0060671,K0863,2025-10-27,19:00,2025,43,PASS,P04
V0060672,K0228,2025-10-27,19:00,2025,43,PASS,P04
V0060673,K0098,2025-10-27,19:00,2025,43,PASS,P04
V0060674,K0181,2025-10-27,19:00,2025,43,PASS,P04
V0060675,K0896,2025-10-27,19:00,2025,43,PASS,P04
V0060676,K0231,2025-10-27,19:00,2025,43,PASS,P04
V0060677,K0271,2025-10-27,19:00,2025,43,PASS,P04
V0060678,K0370,2025-10-27,19:00,2025,43,PASS,P04
V0060679,K0393,2025-10-27,19:00,2025,43,PASS,P04
V0060680,K0058,2025-10-27,19:00,2025,43,PASS,P04
V0060681,K0560,2025-10-27,19:15,2025,43,GYM,
V0060682,K0875,2025-10-27,19:20,2025,43,GYM,
V0060683,K0871,2025-10-27,19:45,2025,43,GYM,
V0060684,K0652,2025-10-27,20:50,2025,43,GYM,
V0060685,K0619,2025-10-27,21:15,2025,43,GYM,
V0060686,K0560,2025-10-27,21:25,2025,43,GYM,
V0060687,K0002,2025-10-27,21:30,2025,43,GYM,
V0060688,K0109,2025-10-27,21:35,2025,43,GYM,
V0060689,K0674,2025-10-28,06:30,2025,43,GYM,
V0060690,K0141,2025-10-28,06:35,2025,43,GYM,
V0060691,K0541,2025-10-28,06:40,2025,43,GYM,
V0060692,K0367,2025-10-28,06:50,2025,43,GYM,
V0060693,K0464,2025-10-28,07:30,2025,43,GYM,
V0060694,K0658,2025-10-28,07:35,2025,43,GYM,
V0060695,K0644,2025-10-28,07:35,2025,43,GYM,
V0060696,K0105,2025-10-28,07:45,2025,43,GYM,
V0060697,K0711,2025-10-28,07:50,2025,43,GYM,
V0060698,K0831,2025-10-28,07:55,2025,43,GYM,
V0060699,K0598,2025-10-28,08:00,2025,43,PASS,P05
V0060700,K0895,2025-10-28,08:00,2025,43,PASS,P05
V0060701,K0331,2025-10-28,08:00,2025,43,PASS,P05
V0060702,K0716,2025-10-28,08:00,2025,43,PASS,P05
V0060703,K0832,2025-10-28,08:00,2025,43,PASS,P05
V0060704,K0377,2025-10-28,08:00,2025,43,PASS,P05
V0060705,K0857,2025-10-28,08:00,2025,43,PASS,P05
V0060706,K0658,2025-10-28,08:00,2025,43,PASS,P05
V0060707,K0444,2025-10-28,08:00,2025,43,PASS,P05
V0060708,K0396,2025-10-28,08:00,2025,43,PASS,P05
V0060709,K0356,2025-10-28,08:00,2025,43,PASS,P05
V0060710,K0919,2025-10-28,08:00,2025,43,PASS,P05
V0060711,K0826,2025-10-28,08:00,2025,43,PASS,P05
V0060712,K0675,2025-10-28,08:00,2025,43,PASS,P05
V0060713,K0305,2025-10-28,08:00,2025,43,PASS,P05
V0060714,K0183,2025-10-28,08:00,2025,43,PASS,P05
V0060715,K0421,2025-10-28,08:25,2025,43,GYM,
V0060716,K0179,2025-10-28,08:35,2025,43,GYM,
V0060717,K0014,2025-10-28,08:45,2025,43,GYM,
V0060718,K0756,2025-10-28,08:55,2025,43,GYM,
V0060719,K0589,2025-10-28,09:20,2025,43,GYM,
V0060720,K0759,2025-10-28,09:25,2025,43,GYM,
V0060721,K0540,2025-10-28,09:25,2025,43,GYM,
V0060722,K0877,2025-10-28,09:40,2025,43,GYM,
V0060723,K0700,2025-10-28,09:50,2025,43,GYM,
V0060724,K0470,2025-10-28,10:00,2025,43,GYM,
V0060725,K0561,2025-10-28,10:05,2025,43,GYM,
V0060726,K0858,2025-10-28,10:20,2025,43,GYM,
V0060727,K0807,2025-10-28,10:50,2025,43,GYM,
V0060728,K0179,2025-10-28,10:50,2025,43,GYM,
V0060729,K0584,2025-10-28,11:00,2025,43,PASS,P06
V0060730,K0549,2025-10-28,11:00,2025,43,PASS,P06
V0060731,K0538,2025-10-28,11:00,2025,43,PASS,P06
V0060732,K0401,2025-10-28,11:00,2025,43,PASS,P06
V0060733,K0669,2025-10-28,11:00,2025,43,PASS,P06
V0060734,K0474,2025-10-28,11:00,2025,43,PASS,P06
V0060735,K0174,2025-10-28,11:00,2025,43,PASS,P06
V0060736,K0236,2025-10-28,11:00,2025,43,PASS,P06
V0060737,K0749,2025-10-28,11:00,2025,43,PASS,P06
V0060738,K0694,2025-10-28,11:00,2025,43,PASS,P06
V0060739,K0552,2025-10-28,11:00,2025,43,PASS,P06
V0060740,K0753,2025-10-28,11:00,2025,43,PASS,P06
V0060741,K0659,2025-10-28,11:00,2025,43,PASS,P06
V0060742,K0664,2025-10-28,11:00,2025,43,PASS,P06
V0060743,K0307,2025-10-28,11:00,2025,43,PASS,P06
V0060744,K0563,2025-10-28,11:10,2025,43,GYM,
V0060745,K0796,2025-10-28,11:20,2025,43,GYM,
V0060746,K0576,2025-10-28,11:30,2025,43,GYM,
V0060747,K0294,2025-10-28,11:35,2025,43,GYM,
V0060748,K0102,2025-10-28,11:40,2025,43,GYM,
V0060749,K0313,2025-10-28,11:50,2025,43,GYM,
V0060750,K0053,2025-10-28,11:55,2025,43,GYM,
V0060751,K0502,2025-10-28,12:10,2025,43,GYM,
V0060752,K0595,2025-10-28,13:00,2025,43,GYM,
V0060753,K0907,2025-10-28,13:05,2025,43,GYM,
V0060754,K0050,2025-10-28,13:55,2025,43,GYM,
V0060755,K0800,2025-10-28,14:00,2025,43,GYM,
V0060756,K0654,2025-10-28,15:00,2025,43,PASS,P07
V0060757,K0714,2025-10-28,15:00,2025,43,PASS,P07
V0060758,K0471,2025-10-28,15:00,2025,43,PASS,P07
V0060759,K0114,2025-10-28,15:00,2025,43,PASS,P07
V0060760,K0111,2025-10-28,15:00,2025,43,PASS,P07
V0060761,K0022,2025-10-28,15:00,2025,43,PASS,P07
V0060762,K0729,2025-10-28,15:00,2025,43,PASS,P07
V0060763,K0419,2025-10-28,15:00,2025,43,PASS,P07
V0060764,K0398,2025-10-28,15:00,2025,43,PASS,P07
V0060765,K0310,2025-10-28,15:00,2025,43,PASS,P07
V0060766,K0094,2025-10-28,15:00,2025,43,PASS,P07
V0060767,K0820,2025-10-28,15:00,2025,43,PASS,P07
V0060768,K0095,2025-10-28,15:00,2025,43,PASS,P07
V0060769,K0816,2025-10-28,15:00,2025,43,PASS,P07
V0060770,K0237,2025-10-28,15:00,2025,43,PASS,P07
V0060771,K0403,2025-10-28,15:10,2025,43,GYM,
V0060772,K0089,2025-10-28,15:15,2025,43,GYM,
V0060773,K0347,2025-10-28,15:20,2025,43,GYM,
V0060774,K0077,2025-10-28,15:25,2025,43,GYM,
V0060775,K0517,2025-10-28,15:30,2025,43,GYM,
V0060776,K0396,2025-10-28,15:45,2025,43,GYM,
V0060777,K0034,2025-10-28,16:15,2025,43,GYM,
V0060778,K0078,2025-10-28,16:30,2025,43,GYM,
V0060779,K0335,2025-10-28,17:40,2025,43,GYM,
V0060780,K0738,2025-10-28,17:40,2025,43,GYM,
V0060781,K0016,2025-10-28,18:00,2025,43,PASS,P08
V0060782,K0213,2025-10-28,18:00,2025,43,PASS,P08
V0060783,K0033,2025-10-28,18:00,2025,43,PASS,P08
V0060784,K0357,2025-10-28,18:00,2025,43,PASS,P08
V0060785,K0042,2025-10-28,18:00,2025,43,PASS,P08
V0060786,K0287,2025-10-28,18:00,2025,43,PASS,P08
V0060787,K0826,2025-10-28,18:00,2025,43,PASS,P08
V0060788,K0803,2025-10-28,18:00,2025,43,PASS,P08
V0060789,K0161,2025-10-28,18:00,2025,43,PASS,P08
V0060790,K0234,2025-10-28,18:00,2025,43,PASS,P08
V0060791,K0134,2025-10-28,18:00,2025,43,PASS,P08
V0060792,K0827,2025-10-28,18:00,2025,43,PASS,P08
V0060793,K0463,2025-10-28,18:00,2025,43,PASS,P08
V0060794,K0502,2025-10-28,18:00,2025,43,PASS,P08
V0060795,K0393,2025-10-28,18:00,2025,43,PASS,P08
V0060796,K0128,2025-10-28,18:00,2025,43,PASS,P08
V0060797,K0100,2025-10-28,18:00,2025,43,PASS,P08
V0060798,K0901,2025-10-28,18:10,2025,43,GYM,
V0060799,K0646,2025-10-28,18:30,2025,43,GYM,
V0060800,K0021,2025-10-28,18:30,2025,43,GYM,
V0060801,K0456,2025-10-28,18:50,2025,43,GYM,
V0060802,K0411,2025-10-28,19:05,2025,43,GYM,
V0060803,K0612,2025-10-28,19:10,2025,43,GYM,
V0060804,K0646,2025-10-28,19:15,2025,43,GYM,
V0060805,K0734,2025-10-28,19:20,2025,43,GYM,
V0060806,K0063,2025-10-28,19:30,2025,43,GYM,
V0060807,K0889,2025-10-28,19:50,2025,43,GYM,
V0060808,K0646,2025-10-28,19:55,2025,43,GYM,
V0060809,K0680,2025-10-28,20:05,2025,43,GYM,
V0060810,K0220,2025-10-28,20:15,2025,43,GYM,
V0060811,K0547,2025-10-28,21:00,2025,43,GYM,
V0060812,K0341,2025-10-28,21:00,2025,43,GYM,
V0060813,K0796,2025-10-28,22:00,2025,43,GYM,
V0060814,K0888,2025-10-29,06:00,2025,43,GYM,
V0060815,K0913,2025-10-29,06:15,2025,43,GYM,
V0060816,K0046,2025-10-29,06:25,2025,43,GYM,
V0060817,K0183,2025-10-29,06:25,2025,43,GYM,
V0060818,K0866,2025-10-29,06:30,2025,43,GYM,
V0060819,K0809,2025-10-29,06:35,2025,43,GYM,
V0060820,K0756,2025-10-29,07:00,2025,43,GYM,
V0060821,K0274,2025-10-29,07:15,2025,43,GYM,
V0060822,K0085,2025-10-29,07:30,2025,44,PASS,P09
V0060823,K0534,2025-10-29,07:30,2025,44,PASS,P09
V0060824,K0195,2025-10-29,07:30,2025,44,PASS,P09
V0060825,K0673,2025-10-29,07:30,2025,44,PASS,P09
V0060826,K0748,2025-10-29,07:30,2025,44,PASS,P09
V0060827,K0799,2025-10-29,07:30,2025,44,PASS,P09
V0060828,K0763,2025-10-29,07:30,2025,44,PASS,P09
V0060829,K0257,2025-10-29,07:30,2025,44,PASS,P09
V0060830,K0882,2025-10-29,07:30,2025,44,PASS,P09
V0060831,K0668,2025-10-29,07:30,2025,44,PASS,P09
V0060832,K0816,2025-10-29,07:30,2025,44,PASS,P09
V0060833,K0272,2025-10-29,07:30,2025,44,PASS,P09
V0060834,K0287,2025-10-29,07:30,2025,44,PASS,P09
V0060835,K0633,2025-10-29,07:30,2025,44,PASS,P09
V0060836,K0473,2025-10-29,07:30,2025,44,PASS,P09
V0060837,K0300,2025-10-29,07:30,2025,44,PASS,P09
V0060838,K0237,2025-10-29,07:30,2025,44,PASS,P09
V0060839,K0626,2025-10-29,07:30,2025,44,PASS,P09
V0060840,K0928,2025-10-29,07:40,2025,43,GYM,
V0060841,K0352,2025-10-29,08:25,2025,43,GYM,
V0060842,K0072,2025-10-29,08:35,2025,43,GYM,
V0060843,K0790,2025-10-29,08:40,2025,43,GYM,
V0060844,K0292,2025-10-29,08:50,2025,43,GYM,
V0060845,K0882,2025-10-29,09:00,2025,43,GYM,
V0060846,K0330,2025-10-29,09:00,2025,43,GYM,
V0060847,K0164,2025-10-29,09:05,2025,43,GYM,
V0060848,K0732,2025-10-29,09:10,2025,43,GYM,
V0060849,K0389,2025-10-29,09:35,2025,43,GYM,
V0060850,K0837,2025-10-29,09:55,2025,43,GYM,
V0060851,K0580,2025-10-29,10:00,2025,43,GYM,
V0060852,K0559,2025-10-29,10:05,2025,43,GYM,
V0060853,K0047,2025-10-29,10:15,2025,43,GYM,
V0060854,K0316,2025-10-29,10:30,2025,44,PASS,P10
V0060855,K0907,2025-10-29,10:30,2025,44,PASS,P10
V0060856,K0376,2025-10-29,10:30,2025,44,PASS,P10
V0060857,K0431,2025-10-29,10:30,2025,44,PASS,P10
V0060858,K0504,2025-10-29,10:30,2025,44,PASS,P10
V0060859,K0709,2025-10-29,10:30,2025,44,PASS,P10
V0060860,K0631,2025-10-29,10:30,2025,44,PASS,P10
V0060861,K0157,2025-10-29,10:30,2025,44,PASS,P10
V0060862,K0113,2025-10-29,10:30,2025,44,PASS,P10
V0060863,K0687,2025-10-29,10:30,2025,44,PASS,P10
V0060864,K0566,2025-10-29,10:30,2025,44,PASS,P10
V0060865,K0517,2025-10-29,10:30,2025,44,PASS,P10
V0060866,K0857,2025-10-29,10:30,2025,44,PASS,P10
V0060867,K0367,2025-10-29,10:40,2025,43,GYM,
V0060868,K0347,2025-10-29,10:45,2025,43,GYM,
V0060869,K0130,2025-10-29,10:45,2025,43,GYM,
V0060870,K0119,2025-10-29,10:50,2025,43,GYM,
V0060871,K0086,2025-10-29,11:00,2025,43,GYM,
V0060872,K0840,2025-10-29,11:05,2025,43,GYM,
V0060873,K0797,2025-10-29,11:25,2025,43,GYM,
V0060874,K0347,2025-10-29,11:35,2025,43,GYM,
V0060875,K0470,2025-10-29,11:35,2025,43,GYM,
V0060876,K0635,2025-10-29,12:25,2025,43,GYM,
V0060877,K0616,2025-10-29,12:30,2025,43,GYM,
V0060878,K0183,2025-10-29,13:25,2025,43,GYM,
V0060879,K0462,2025-10-29,13:35,2025,43,GYM,
V0060880,K0746,2025-10-29,13:50,2025,43,GYM,
V0060881,K0363,2025-10-29,14:10,2025,43,GYM,
V0060882,K0512,2025-10-29,14:15,2025,43,GYM,
V0060883,K0646,2025-10-29,14:50,2025,43,GYM,
V0060884,K0826,2025-10-29,14:55,2025,43,GYM,
V0060885,K0948,2025-10-29,15:20,2025,43,GYM,
V0060886,K0924,2025-10-29,15:25,2025,43,GYM,
V0060887,K0599,2025-10-29,15:30,2025,43,GYM,
V0060888,K0550,2025-10-29,16:05,2025,43,GYM,
V0060889,K0026,2025-10-29,16:15,2025,43,GYM,
V0060890,K0694,2025-10-29,16:25,2025,43,GYM,
V0060891,K0889,2025-10-29,16:30,2025,44,PASS,P11
V0060892,K0872,2025-10-29,16:30,2025,44,PASS,P11
V0060893,K0006,2025-10-29,16:30,2025,44,PASS,P11
V0060894,K0222,2025-10-29,16:30,2025,44,PASS,P11
V0060895,K0498,2025-10-29,16:30,2025,44,PASS,P11
V0060896,K0228,2025-10-29,16:30,2025,44,PASS,P11
V0060897,K0013,2025-10-29,16:30,2025,44,PASS,P11
V0060898,K0273,2025-10-29,16:30,2025,44,PASS,P11
V0060899,K0147,2025-10-29,16:30,2025,44,PASS,P11
V0060900,K0496,2025-10-29,16:30,2025,44,PASS,P11
V0060901,K0443,2025-10-29,16:30,2025,44,PASS,P11
V0060902,K0220,2025-10-29,16:30,2025,44,PASS,P11
V0060903,K0444,2025-10-29,16:30,2025,44,PASS,P11
V0060904,K0531,2025-10-29,16:30,2025,43,GYM,
V0060905,K0127,2025-10-29,16:40,2025,43,GYM,
V0060906,K0921,2025-10-29,17:00,2025,43,GYM,
V0060907,K0430,2025-10-29,17:25,2025,43,GYM,
V0060908,K0195,2025-10-29,17:30,2025,43,GYM,
V0060909,K0641,2025-10-29,17:50,2025,43,GYM,
V0060910,K0679,2025-10-29,18:20,2025,43,GYM,
V0060911,K0350,2025-10-29,18:30,2025,43,GYM,
V0060912,K0212,2025-10-29,18:40,2025,43,GYM,
V0060913,K0665,2025-10-29,18:45,2025,43,GYM,
V0060914,K0878,2025-10-29,18:50,2025,43,GYM,
V0060915,K0477,2025-10-29,19:00,2025,44,PASS,P12
V0060916,K0357,2025-10-29,19:00,2025,44,PASS,P12
V0060917,K0534,2025-10-29,19:00,2025,44,PASS,P12
V0060918,K0052,2025-10-29,19:00,2025,44,PASS,P12
V0060919,K0710,2025-10-29,19:00,2025,44,PASS,P12
V0060920,K0860,2025-10-29,19:00,2025,44,PASS,P12
V0060921,K0882,2025-10-29,19:00,2025,44,PASS,P12
V0060922,K0400,2025-10-29,19:00,2025,44,PASS,P12
V0060923,K0579,2025-10-29,19:00,2025,44,PASS,P12
V0060924,K0173,2025-10-29,19:00,2025,44,PASS,P12
V0060925,K0106,2025-10-29,19:00,2025,44,PASS,P12
V0060926,K0161,2025-10-29,19:00,2025,44,PASS,P12
V0060927,K0094,2025-10-29,19:00,2025,44,PASS,P12
V0060928,K0366,2025-10-29,19:00,2025,44,PASS,P12
V0060929,K0111,2025-10-29,20:05,2025,43,GYM,
V0060930,K0674,2025-10-29,20:10,2025,43,GYM,
V0060931,K0257,2025-10-29,20:20,2025,43,GYM,
V0060932,K0769,2025-10-29,20:30,2025,43,GYM,
V0060933,K0379,2025-10-29,21:10,2025,43,GYM,
V0060934,K0513,2025-10-29,21:20,2025,43,GYM,
V0060935,K0470,2025-10-29,21:25,2025,43,GYM,
V0060936,K0461,2025-10-29,21:35,2025,43,GYM,
V0060937,K0751,2025-10-30,06:00,2025,43,GYM,
V0060938,K0289,2025-10-30,06:20,2025,43,GYM,
V0060939,K0671,2025-10-30,06:40,2025,43,GYM,
V0060940,K0770,2025-10-30,06:45,2025,43,GYM,
V0060941,K0497,2025-10-30,06:50,2025,43,GYM,
V0060942,K0817,2025-10-30,07:25,2025,43,GYM,
V0060943,K0760,2025-10-30,07:35,2025,43,GYM,
V0060944,K0190,2025-10-30,07:45,2025,43,GYM,
V0060945,K0726,2025-10-30,07:55,2025,43,GYM,
V0060946,K0179,2025-10-30,07:55,2025,43,GYM,
V0060947,K0743,2025-10-30,08:10,2025,43,GYM,
V0060948,K0642,2025-10-30,08:30,2025,44,PASS,P13
V0060949,K0331,2025-10-30,08:30,2025,44,PASS,P13
V0060950,K0223,2025-10-30,08:30,2025,44,PASS,P13
V0060951,K0088,2025-10-30,08:30,2025,44,PASS,P13
V0060952,K0022,2025-10-30,08:30,2025,44,PASS,P13
V0060953,K0407,2025-10-30,08:30,2025,44,PASS,P13
V0060954,K0187,2025-10-30,08:30,2025,44,PASS,P13
V0060955,K0664,2025-10-30,08:30,2025,44,PASS,P13
V0060956,K0901,2025-10-30,08:30,2025,44,PASS,P13
V0060957,K0276,2025-10-30,08:30,2025,44,PASS,P13
V0060958,K0723,2025-10-30,08:30,2025,44,PASS,P13
V0060959,K0095,2025-10-30,08:30,2025,44,PASS,P13
V0060960,K0617,2025-10-30,08:30,2025,44,PASS,P13
V0060961,K0219,2025-10-30,08:30,2025,44,PASS,P13
V0060962,K0469,2025-10-30,08:30,2025,44,PASS,P13
V0060963,K0370,2025-10-30,08:30,2025,44,PASS,P13
V0060964,K0408,2025-10-30,08:35,2025,43,GYM,
V0060965,K0239,2025-10-30,08:55,2025,43,GYM,
V0060966,K0018,2025-10-30,09:15,2025,43,GYM,
V0060967,K0702,2025-10-30,09:15,2025,43,GYM,
V0060968,K0215,2025-10-30,09:15,2025,43,GYM,
V0060969,K0578,2025-10-30,09:20,2025,43,GYM,
V0060970,K0371,2025-10-30,09:25,2025,43,GYM,
V0060971,K0105,2025-10-30,09:40,2025,43,GYM,
V0060972,K0492,2025-10-30,09:50,2025,43,GYM,
V0060973,K0295,2025-10-30,09:50,2025,43,GYM,
V0060974,K0588,2025-10-30,10:05,2025,43,GYM,
V0060975,K0416,2025-10-30,10:15,2025,43,GYM,
V0060976,K0221,2025-10-30,10:30,2025,43,GYM,
V0060977,K0594,2025-10-30,11:30,2025,43,GYM,
V0060978,K0412,2025-10-30,11:45,2025,43,GYM,
V0060979,K0834,2025-10-30,11:50,2025,43,GYM,
V0060980,K0077,2025-10-30,11:50,2025,43,GYM,
V0060981,K0436,2025-10-30,11:55,2025,43,GYM,
V0060982,K0845,2025-10-30,12:00,2025,44,PASS,P14
V0060983,K0146,2025-10-30,12:00,2025,44,PASS,P14
V0060984,K0853,2025-10-30,12:00,2025,44,PASS,P14
V0060985,K0376,2025-10-30,12:00,2025,44,PASS,P14
V0060986,K0768,2025-10-30,12:00,2025,44,PASS,P14
V0060987,K0316,2025-10-30,12:00,2025,44,PASS,P14
V0060988,K0561,2025-10-30,12:00,2025,44,PASS,P14
V0060989,K0178,2025-10-30,12:00,2025,44,PASS,P14
V0060990,K0665,2025-10-30,12:00,2025,44,PASS,P14
V0060991,K0441,2025-10-30,12:00,2025,44,PASS,P14
V0060992,K0579,2025-10-30,12:00,2025,44,PASS,P14
V0060993,K0181,2025-10-30,12:00,2025,44,PASS,P14
V0060994,K0433,2025-10-30,12:15,2025,43,GYM,
V0060995,K0362,2025-10-30,12:15,2025,43,GYM,
V0060996,K0465,2025-10-30,12:25,2025,43,GYM,
V0060997,K0619,2025-10-30,12:30,2025,43,GYM,
V0060998,K0308,2025-10-30,13:25,2025,43,GYM,
V0060999,K0282,2025-10-30,13:30,2025,43,GYM,
V0061000,K0044,2025-10-30,13:40,2025,43,GYM,
V0061001,K0451,2025-10-30,13:40,2025,43,GYM,
V0061002,K0352,2025-10-30,13:50,2025,43,GYM,
V0061003,K0750,2025-10-30,14:15,2025,43,GYM,
V0061004,K0679,2025-10-30,14:25,2025,43,GYM,
V0061005,K0949,2025-10-30,15:00,2025,43,GYM,
V0061006,K0451,2025-10-30,15:05,2025,43,GYM,
V0061007,K0436,2025-10-30,15:05,2025,43,GYM,
V0061008,K0775,2025-10-30,15:20,2025,43,GYM,
V0061009,K0736,2025-10-30,15:20,2025,43,GYM,
V0061010,K0355,2025-10-30,15:30,2025,44,PASS,P15
V0061011,K0914,2025-10-30,15:30,2025,44,PASS,P15
V0061012,K0002,2025-10-30,15:30,2025,44,PASS,P15
V0061013,K0088,2025-10-30,15:30,2025,44,PASS,P15
V0061014,K0567,2025-10-30,15:30,2025,44,PASS,P15
V0061015,K0298,2025-10-30,15:30,2025,44,PASS,P15
V0061016,K0910,2025-10-30,15:30,2025,44,PASS,P15
V0061017,K0841,2025-10-30,15:30,2025,44,PASS,P15
V0061018,K0712,2025-10-30,15:30,2025,44,PASS,P15
V0061019,K0095,2025-10-30,15:30,2025,44,PASS,P15
V0061020,K0444,2025-10-30,15:30,2025,44,PASS,P15
V0061021,K0502,2025-10-30,15:30,2025,44,PASS,P15
V0061022,K0096,2025-10-30,15:30,2025,44,PASS,P15
V0061023,K0348,2025-10-30,15:30,2025,44,PASS,P15
V0061024,K0840,2025-10-30,15:35,2025,43,GYM,
V0061025,K0268,2025-10-30,16:50,2025,43,GYM,
V0061026,K0878,2025-10-30,16:55,2025,43,GYM,
V0061027,K0914,2025-10-30,17:25,2025,43,GYM,
V0061028,K0902,2025-10-30,18:30,2025,44,PASS,P16
V0061029,K0135,2025-10-30,18:30,2025,44,PASS,P16
V0061030,K0290,2025-10-30,18:30,2025,44,PASS,P16
V0061031,K0939,2025-10-30,18:30,2025,44,PASS,P16
V0061032,K0880,2025-10-30,18:30,2025,44,PASS,P16
V0061033,K0529,2025-10-30,18:30,2025,44,PASS,P16
V0061034,K0723,2025-10-30,18:30,2025,44,PASS,P16
V0061035,K0412,2025-10-30,18:30,2025,44,PASS,P16
V0061036,K0737,2025-10-30,18:30,2025,44,PASS,P16
V0061037,K0917,2025-10-30,18:30,2025,44,PASS,P16
V0061038,K0894,2025-10-30,18:30,2025,44,PASS,P16
V0061039,K0098,2025-10-30,18:30,2025,44,PASS,P16
V0061040,K0517,2025-10-30,18:30,2025,44,PASS,P16
V0061041,K0896,2025-10-30,18:30,2025,44,PASS,P16
V0061042,K0136,2025-10-30,18:30,2025,44,PASS,P16
V0061043,K0026,2025-10-30,18:30,2025,44,PASS,P16
V0061044,K0736,2025-10-30,18:30,2025,44,PASS,P16
V0061045,K0498,2025-10-30,18:30,2025,44,PASS,P16
V0061046,K0735,2025-10-30,18:30,2025,43,GYM,
