VisitID,KundID,Datum,Tid,År,Vecka,Besökstyp,PassID
V0056296,K0460,2025-11-07,21:45,2025,44,GYM,
V0056297,K0441,2024-05-15,10:00,2024,20,GYM,
V0056298,K0423,2025-01-19,20:25,2025,2,GYM,
V0056299,K0429,2024-12-08,11:50,2024,49,GYM,
V0056300,K0110,2025-09-04,10:30,2025,35,GYM,
V0056301,K0664,2025-07-19,07:20,2025,28,GYM,
V0056302,K0753,2024-06-09,11:30,2024,23,GYM,
V0056303,K0530,2025-11-09,19:40,2025,44,GYM,
V0056304,K0457,2025-11-08,06:10,2025,44,GYM,
V0056305,K0845,2025-12-20,15:05,2025,50,GYM,
V0056306,K0931,2024-02-29,20:50,2024,9,GYM,
V0056307,K0576,2025-10-10,08:00,2025,40,GYM,
V0056308,K0294,2025-11-16,19:30,2025,45,GYM,
V0056309,K0567,2025-02-20,13:00,2025,7,GYM,
V0056310,K0756,2025-12-22,10:00,2025,51,GYM,
V0056311,K0757,2025-05-22,16:05,2025,20,GYM,
V0056312,K0622,2025-11-21,15:30,2025,46,GYM,
V0056313,K0274,2025-11-17,12:00,2025,46,GYM,
V0056314,K0629,2025-05-24,15:30,2025,20,GYM,
V0056315,K0171,2024-09-12,16:45,2024,37,GYM,
V0056316,K0498,2025-10-26,10:00,2025,42,GYM,
V0056317,K0488,2024-11-08,08:05,2024,45,GYM,
V0056318,K0530,2025-06-08,17:25,2025,22,GYM,
V0056319,K0571,2025-10-25,11:45,2025,42,GYM,
V0056320,K0657,2024-04-26,10:00,2024,17,GYM,
V0056321,K0889,2025-03-18,15:50,2025,11,GYM,
V0056322,K0194,2025-10-20,15:35,2025,42,GYM,
V0056323,K0690,2025-11-03,16:00,2025,44,GYM,
V0056324,K0730,2025-03-08,08:10,2025,9,GYM,
V0056325,K0797,2025-09-28,11:50,2025,38,GYM,
V0056326,K0754,2024-06-07,07:20,2024,23,GYM,
V0056327,K0743,2024-11-16,11:00,2024,46,GYM,
V0056328,K0737,2025-01-27,19:05,2025,4,GYM,
V0056329,K0725,2024-03-06,19:55,2024,10,GYM,
V0056330,K0048,2025-03-20,13:30,2025,11,GYM,
V0056331,K0382,2025-11-23,19:25,2025,46,GYM,
V0056332,K0059,2024-10-01,07:40,2024,40,GYM,
V0056333,K0618,2024-09-09,09:55,2024,37,GYM,
V0056334,K0009,2024-08-26,10:05,2024,35,GYM,
V0056335,K0839,2025-12-30,12:00,2025,52,GYM,
V0056336,K0157,2025-11-08,06:10,2025,44,GYM,
V0056337,K0614,2024-12-19,07:25,2024,51,GYM,
V0056338,K0595,2025-12-05,15:10,2025,48,GYM,
V0056339,K0715,2024-06-13,12:55,2024,24,GYM,
V0056340,K0105,2025-07-27,15:50,2025,29,GYM,
V0056341,K0630,2025-01-25,18:20,2025,3,GYM,
V0056342,K0078,2025-07-22,21:20,2025,29,GYM,
V0056343,K0255,2025-03-09,18:30,2025,9,GYM,
V0056344,K0060,2024-06-15,19:10,2024,24,GYM,
V0056345,K0285,2025-05-02,12:30,2025,17,GYM,
V0056346,K0048,2024-02-14,15:05,2024,7,GYM,
V0056347,K0182,2024-06-11,12:00,2024,24,GYM,
V0056348,K0924,2024-10-11,19:30,2024,41,GYM,
V0056349,K0285,2025-04-24,19:15,2025,16,GYM,
V0056350,K0143,2024-11-13,15:20,2024,46,GYM,
V0056351,K0505,2025-05-07,18:15,2025,18,GYM,
V0056352,K0538,2025-09-01,18:15,2025,35,GYM,
V0056353,K0804,2024-01-16,07:15,2024,3,GYM,
V0056354,K0613,2024-11-23,10:05,2024,47,GYM,
V0056355,K0616,2025-06-22,20:20,2025,24,GYM,
V0056356,K0538,2025-01-08,08:00,2025,1,GYM,
V0056357,K0757,2024-02-15,09:10,2024,7,GYM,
V0056358,K0589,2025-06-11,09:30,2025,23,GYM,
V0056359,K0422,2025-11-27,08:00,2025,47,GYM,
V0056360,K0062,2024-01-01,12:15,2024,1,GYM,
V0056361,K0854,2025-04-21,07:35,2025,16,GYM,
V0056362,K0894,2025-03-17,18:10,2025,11,GYM,
V0056363,K0702,2025-05-31,12:05,2025,21,GYM,
V0056364,K0332,2024-04-15,13:00,2024,16,GYM,
V0056365,K0826,2025-09-19,06:55,2025,37,GYM,
V0056366,K0806,2024-11-19,21:40,2024,47,GYM,
V0056367,K0564,2025-05-31,08:05,2025,21,GYM,
V0056368,K0249,2025-11-12,08:30,2025,45,GYM,
V0056369,K0745,2025-11-15,09:05,2025,45,GYM,
V0056370,K0058,2025-08-04,17:10,2025,31,GYM,
V0056371,K0814,2025-09-05,17:50,2025,35,GYM,
V0056372,K0583,2024-09-17,14:25,2024,38,GYM,
V0056373,K0392,2024-01-01,08:20,2024,1,GYM,
V0056374,K0452,2025-01-04,06:00,2025,1,GYM,
V0056375,K0061,2024-12-15,20:00,2024,50,GYM,
V0056376,K0490,2025-05-06,10:55,2025,18,GYM,
V0056377,K0199,2025-11-23,20:20,2025,46,GYM,
V0056378,K0694,2024-02-12,16:35,2024,7,GYM,
V0056379,K0348,2025-11-23,14:35,2025,46,GYM,
V0056380,K0564,2025-04-07,13:45,2025,14,GYM,
V0056381,K0246,2025-09-15,07:10,2025,37,GYM,
V0056382,K0473,2024-01-13,16:25,2024,2,GYM,
V0056383,K0373,2025-04-14,10:20,2025,15,GYM,
V0056384,K0081,2025-01-07,22:00,2025,1,GYM,
V0056385,K0714,2025-10-05,18:45,2025,39,GYM,
V0056386,K0351,2024-09-21,10:45,2024,38,GYM,
V0056387,K0415,2024-09-19,08:25,2024,38,GYM,
V0056388,K0253,2025-10-04,20:25,2025,39,GYM,
V0056389,K0924,2025-10-29,15:25,2025,43,GYM,
V0056390,K0410,2025-09-30,06:50,2025,39,GYM,
V0056391,K0447,2025-12-20,10:20,2025,50,GYM,
V0056392,K0213,2024-11-26,16:55,2024,48,GYM,
V0056393,K0117,2024-12-22,20:35,2024,51,GYM,
V0056394,K0693,2025-12-16,14:50,2025,50,GYM,
V0056395,K0423,2024-01-21,20:15,2024,3,GYM,
V0056396,K0182,2024-05-26,07:55,2024,21,GYM,
V0056397,K0745,2024-11-29,07:30,2024,48,GYM,
V0056398,K0280,2025-12-10,09:30,2025,49,GYM,
V0056399,K0868,2025-11-08,10:40,2025,44,GYM,
V0056400,K0135,2025-10-02,13:50,2025,39,GYM,
V0056401,K0460,2024-05-08,15:20,2024,19,GYM,
V0056402,K0524,2025-05-22,11:20,2025,20,GYM,
V0056403,K0771,2024-12-19,17:10,2024,51,GYM,
V0056404,K0323,2024-10-08,09:25,2024,41,GYM,
V0056405,K0576,2025-12-28,06:40,2025,51,GYM,
V0056406,K0559,2025-04-27,06:40,2025,16,GYM,
V0056407,K0878,2025-08-29,13:20,2025,34,GYM,
V0056408,K0206,2025-03-15,07:00,2025,10,GYM,
V0056409,K0065,2024-01-31,08:25,2024,5,GYM,
V0056410,K0742,2024-04-28,11:55,2024,17,GYM,
V0056411,K0810,2025-12-29,17:40,2025,52,GYM,
V0056412,K0944,2025-07-19,06:45,2025,28,GYM,
V0056413,K0544,2025-11-12,17:35,2025,45,GYM,
V0056414,K0325,2025-09-20,18:00,2025,37,GYM,
V0056415,K0743,2025-02-21,13:25,2025,7,GYM,
V0056416,K0426,2024-03-25,12:05,2024,13,GYM,
V0056417,K0580,2025-08-05,16:30,2025,31,GYM,
V0056418,K0939,2024-09-01,07:30,2024,35,GYM,
V0056419,K0399,2025-06-05,16:00,2025,22,GYM,
V0056420,K0401,2025-02-06,18:45,2025,5,GYM,
V0056421,K0496,2025-03-22,12:35,2025,11,GYM,
V0056422,K0720,2024-05-18,08:35,2024,20,GYM,
V0056423,K0255,2024-06-08,17:50,2024,23,GYM,
V0056424,K0604,2024-01-12,17:20,2024,2,GYM,
V0056425,K0397,2025-06-08,20:00,2025,22,GYM,
V0056426,K0274,2025-06-19,20:15,2025,24,GYM,
V0056427,K0333,2025-05-12,06:45,2025,19,GYM,
V0056428,K0483,2024-06-22,11:10,2024,25,GYM,
V0056429,K0156,2024-04-13,06:55,2024,15,GYM,
V0056430,K0613,2024-04-25,11:25,2024,17,GYM,
V0056431,K0936,2025-02-15,18:00,2025,6,GYM,
V0056432,K0233,2025-11-01,10:40,2025,43,GYM,
V0056433,K0458,2024-04-08,20:20,2024,15,GYM,
V0056434,K0751,2025-02-23,20:10,2025,7,GYM,
V0056435,K0436,2025-05-15,11:25,2025,19,GYM,
V0056436,K0906,2025-07-11,20:00,2025,27,GYM,
V0056437,K0156,2025-09-05,08:25,2025,35,GYM,
V0056438,K0795,2025-03-13,16:00,2025,10,GYM,
V0056439,K0348,2025-07-16,22:00,2025,28,GYM,
V0056440,K0284,2024-07-28,11:35,2024,30,GYM,
V0056441,K0912,2024-05-01,11:35,2024,18,GYM,
V0056442,K0889,2024-05-11,17:30,2024,19,GYM,
V0056443,K0602,2025-11-19,10:05,2025,46,GYM,
V0056444,K0135,2025-12-14,17:25,2025,49,GYM,
V0056445,K0388,2025-08-03,10:35,2025,30,GYM,
V0056446,K0774,2025-03-14,18:35,2025,10,GYM,
V0056447,K0829,2025-01-24,06:15,2025,3,GYM,
V0056448,K0594,2025-03-16,09:20,2025,10,GYM,
V0056449,K0815,2025-08-07,21:35,2025,31,GYM,
V0056450,K0141,2025-10-06,09:45,2025,40,GYM,
V0056451,K0842,2024-07-02,11:50,2024,27,GYM,
V0056452,K0437,2024-02-21,08:05,2024,8,GYM,
V0056453,K0071,2024-07-27,11:50,2024,30,GYM,
V0056454,K0906,2025-08-30,06:20,2025,34,GYM,
V0056455,K0636,2024-12-25,12:35,2024,52,GYM,
V0056456,K0430,2025-09-23,21:30,2025,38,GYM,
V0056457,K0375,2025-10-04,08:25,2025,39,GYM,
V0056458,K0668,2025-03-22,12:55,2025,11,GYM,
V0056459,K0274,2025-12-15,06:00,2025,50,GYM,
V0056460,K0842,2024-01-18,14:35,2024,3,GYM,
V0056461,K0734,2025-08-15,18:30,2025,32,GYM,
V0056462,K0231,2025-08-25,16:20,2025,34,GYM,
V0056463,K0779,2024-06-02,19:20,2024,22,GYM,
V0056464,K0845,2024-05-09,19:00,2024,19,GYM,
V0056465,K0217,2024-01-15,11:10,2024,3,GYM,
V0056466,K0244,2025-01-23,19:50,2025,3,GYM,
V0056467,K0369,2025-08-14,16:05,2025,32,GYM,
V0056468,K0544,2024-03-18,11:10,2024,12,GYM,
V0056469,K0664,2024-10-14,15:25,2024,42,GYM,
V0056470,K0569,2025-12-31,09:45,2025,52,GYM,
V0056471,K0265,2025-12-13,21:35,2025,49,GYM,
V0056472,K0942,2025-07-28,06:35,2025,30,GYM,
V0056473,K0681,2024-11-01,18:00,2024,44,GYM,
V0056474,K0490,2025-03-14,16:50,2025,10,GYM,
V0056475,K0940,2025-11-23,09:40,2025,46,GYM,
V0056476,K0414,2025-07-01,10:45,2025,26,GYM,
V0056477,K0778,2024-10-11,10:00,2024,41,GYM,
V0056478,K0734,2025-06-13,18:50,2025,23,GYM,
V0056479,K0823,2024-01-16,13:10,2024,3,GYM,
V0056480,K0561,2024-07-31,13:00,2024,31,GYM,
V0056481,K0501,2024-07-30,21:25,2024,31,GYM,
V0056482,K0042,2024-05-21,06:40,2024,21,GYM,
V0056483,K0695,2025-07-25,19:25,2025,29,GYM,
V0056484,K0284,2024-09-20,19:35,2024,38,GYM,
V0056485,K0295,2024-09-21,09:40,2024,38,GYM,
V0056486,K0137,2025-01-02,11:15,2025,1,GYM,
V0056487,K0798,2025-04-11,06:45,2025,14,GYM,
V0056488,K0606,2024-10-14,11:25,2024,42,GYM,
V0056489,K0171,2025-11-06,10:20,2025,44,GYM,
V0056490,K0876,2024-06-28,08:45,2024,26,GYM,
V0056491,K0784,2024-06-11,08:35,2024,24,GYM,
V0056492,K0948,2025-07-20,08:20,2025,28,GYM,
V0056493,K0539,2024-07-15,13:35,2024,29,GYM,
V0056494,K0853,2025-11-22,18:55,2025,46,GYM,
V0056495,K0497,2024-05-23,19:45,2024,21,GYM,
V0056496,K0922,2024-07-12,08:25,2024,28,GYM,
V0056497,K0395,2025-06-19,20:15,2025,24,GYM,
V0056498,K0592,2024-12-03,18:20,2024,49,GYM,
V0056499,K0932,2025-05-10,13:50,2025,18,GYM,
V0056500,K0208,2025-04-23,19:50,2025,16,GYM,
V0056501,K0730,2024-10-31,12:50,2024,44,GYM,
V0056502,K0784,2025-03-23,13:20,2025,11,GYM,
V0056503,K0193,2025-11-30,06:10,2025,47,GYM,
V0056504,K0049,2025-02-02,11:35,2025,4,GYM,
V0056505,K0654,2025-02-26,09:35,2025,8,GYM,
V0056506,K0535,2024-10-11,13:55,2024,41,GYM,
V0056507,K0538,2025-06-30,10:35,2025,26,GYM,
V0056508,K0591,2025-05-19,12:55,2025,20,GYM,
V0056509,K0917,2025-01-16,07:20,2025,2,GYM,
V0056510,K0460,2024-12-20,21:10,2024,51,GYM,
V0056511,K0415,2025-05-04,09:10,2025,17,GYM,
V0056512,K0676,2025-12-28,08:15,2025,51,GYM,
V0056513,K0828,2024-02-21,19:15,2024,8,GYM,
V0056514,K0416,2024-04-05,20:45,2024,14,GYM,
V0056515,K0432,2024-09-28,13:55,2024,39,GYM,
V0056516,K0524,2024-11-05,17:45,2024,45,GYM,
V0056517,K0699,2024-02-25,08:00,2024,8,GYM,
V0056518,K0147,2024-09-08,14:00,2024,36,GYM,
V0056519,K0809,2025-04-13,17:35,2025,14,GYM,
V0056520,K0874,2024-02-01,14:55,2024,5,GYM,
V0056521,K0078,2025-01-08,15:55,2025,1,GYM,
V0056522,K0411,2024-10-28,18:40,2024,44,GYM,
V0056523,K0558,2024-06-01,19:25,2024,22,GYM,
V0056524,K0594,2024-12-30,09:05,2024,52,GYM,
V0056525,K0224,2025-03-19,07:45,2025,11,GYM,
V0056526,K0900,2025-08-11,08:10,2025,32,GYM,
V0056527,K0596,2024-12-10,16:10,2024,50,GYM,
V0056528,K0105,2025-05-25,17:10,2025,20,GYM,
V0056529,K0411,2025-03-05,21:15,2025,9,GYM,
V0056530,K0212,2025-05-17,08:35,2025,19,GYM,
V0056531,K0901,2024-12-05,14:25,2024,49,GYM,
V0056532,K0495,2024-09-26,09:25,2024,39,GYM,
V0056533,K0346,2025-10-19,09:20,2025,41,GYM,
V0056534,K0751,2024-09-10,08:10,2024,37,GYM,
V0056535,K0133,2025-12-15,19:35,2025,50,GYM,
V0056536,K0935,2024-06-04,11:10,2024,23,GYM,
V0056537,K0408,2024-04-07,06:45,2024,14,GYM,
V0056538,K0412,2025-12-31,17:00,2025,52,GYM,
V0056539,K0236,2025-01-16,08:50,2025,2,GYM,
V0056540,K0649,2025-01-16,20:35,2025,2,GYM,
V0056541,K0732,2025-08-22,07:25,2025,33,GYM,
V0056542,K0136,2025-06-14,09:55,2025,23,GYM,
V0056543,K0155,2025-12-07,17:40,2025,48,GYM,
V0056544,K0371,2024-03-30,07:40,2024,13,GYM,
V0056545,K0005,2025-05-20,17:55,2025,20,GYM,
V0056546,K0396,2025-10-24,20:05,2025,42,GYM,
V0056547,K0540,2024-10-22,13:50,2024,43,GYM,
V0056548,K0873,2025-04-16,21:50,2025,15,GYM,
V0056549,K0229,2025-06-01,11:15,2025,21,GYM,
V0056550,K0897,2024-09-19,15:00,2024,38,GYM,
V0056551,K0389,2025-11-15,09:50,2025,45,GYM,
V0056552,K0801,2025-06-15,07:05,2025,23,GYM,
V0056553,K0867,2024-04-22,09:40,2024,17,GYM,
V0056554,K0094,2024-07-08,11:10,2024,28,GYM,
V0056555,K0424,2024-01-15,14:20,2024,3,GYM,
V0056556,K0249,2025-11-20,17:40,2025,46,GYM,
V0056557,K0771,2024-10-21,09:35,2024,43,GYM,
V0056558,K0582,2025-12-30,06:25,2025,52,GYM,
V0056559,K0055,2025-01-04,07:15,2025,1,GYM,
V0056560,K0236,2025-12-17,17:10,2025,50,GYM,
V0056561,K0206,2025-07-26,21:45,2025,29,GYM,
V0056562,K0687,2025-06-08,09:50,2025,22,GYM,
V0056563,K0821,2024-12-08,18:55,2024,49,GYM,
V0056564,K0235,2024-02-11,20:00,2024,6,GYM,
V0056565,K0887,2024-12-05,09:20,2024,49,GYM,
V0056566,K0516,2025-02-01,19:00,2025,4,GYM,
V0056567,K0336,2024-05-01,17:30,2024,18,GYM,
V0056568,K0199,2025-04-12,14:20,2025,14,GYM,
V0056569,K0332,2025-08-04,16:45,2025,31,GYM,
V0056570,K0268,2025-02-23,11:20,2025,7,GYM,
V0056571,K0377,2025-08-31,06:00,2025,34,GYM,
V0056572,K0588,2025-06-24,07:50,2025,25,GYM,
V0056573,K0067,2025-07-16,19:10,2025,28,GYM,
V0056574,K0125,2024-11-24,10:55,2024,47,GYM,
V0056575,K0043,2024-10-16,07:45,2024,42,GYM,
V0056576,K0843,2024-11-16,06:55,2024,46,GYM,
V0056577,K0936,2024-01-23,08:00,2024,4,GYM,
V0056578,K0876,2024-05-23,13:05,2024,21,GYM,
V0056579,K0642,2025-12-14,08:50,2025,49,GYM,
V0056580,K0326,2024-09-03,12:25,2024,36,GYM,
V0056581,K0321,2024-04-24,09:10,2024,17,GYM,
V0056582,K0399,2024-10-21,17:40,2024,43,GYM,
V0056583,K0004,2025-08-19,22:00,2025,33,GYM,
V0056584,K0534,2025-01-17,14:35,2025,2,GYM,
V0056585,K0114,2025-01-28,19:30,2025,4,GYM,
V0056586,K0118,2024-10-21,11:05,2024,43,GYM,
V0056587,K0720,2024-11-08,17:25,2024,45,GYM,
V0056588,K0007,2025-08-17,15:45,2025,32,GYM,
V0056589,K0942,2025-07-06,11:00,2025,26,GYM,
V0056590,K0726,2025-11-28,06:00,2025,47,GYM,
V0056591,K0645,2024-10-25,07:15,2024,43,GYM,
V0056592,K0166,2025-07-02,14:45,2025,26,GYM,
V0056593,K0553,2025-05-28,11:55,2025,21,GYM,
V0056594,K0131,2025-01-22,06:05,2025,3,GYM,
V0056595,K0159,2024-04-24,13:45,2024,17,GYM,
V0056596,K0132,2024-08-17,17:10,2024,33,GYM,
V0056597,K0578,2025-09-10,07:00,2025,36,GYM,
V0056598,K0745,2024-05-29,09:50,2024,22,GYM,
V0056599,K0484,2024-01-01,15:25,2024,1,GYM,
V0056600,K0351,2024-07-06,09:25,2024,27,GYM,
V0056601,K0043,2025-12-18,09:45,2025,50,GYM,
V0056602,K0555,2025-11-08,07:50,2025,44,GYM,
V0056603,K0567,2025-04-11,06:55,2025,14,GYM,
V0056604,K0336,2025-12-31,11:15,2025,52,GYM,
V0056605,K0286,2024-08-18,08:35,2024,33,GYM,
V0056606,K0081,2025-05-21,12:40,2025,20,GYM,
V0056607,K0155,2025-12-29,06:25,2025,52,GYM,
V0056608,K0588,2024-08-30,07:00,2024,35,GYM,
V0056609,K0903,2025-08-03,08:35,2025,30,GYM,
V0056610,K0306,2025-12-13,09:00,2025,49,GYM,
V0056611,K0594,2025-03-02,06:30,2025,8,GYM,
V0056612,K0340,2024-12-08,06:00,2024,49,GYM,
V0056613,K0442,2025-12-01,15:35,2025,48,GYM,
V0056614,K0073,2025-01-14,12:55,2025,2,GYM,
V0056615,K0935,2025-01-16,07:25,2025,2,GYM,
V0056616,K0296,2024-12-24,13:00,2024,52,GYM,
V0056617,K0018,2025-04-27,09:45,2025,16,GYM,
V0056618,K0390,2024-08-20,20:00,2024,34,GYM,
V0056619,K0576,2025-10-08,11:40,2025,40,GYM,
V0056620,K0421,2025-01-27,10:20,2025,4,GYM,
V0056621,K0602,2025-12-07,11:55,2025,48,GYM,
V0056622,K0022,2024-12-19,06:10,2024,51,GYM,
V0056623,K0295,2024-07-03,10:00,2024,27,GYM,
V0056624,K0005,2024-03-19,14:40,2024,12,GYM,
V0056625,K0577,2025-08-16,07:35,2025,32,GYM,
V0056626,K0223,2025-07-13,18:55,2025,27,GYM,
V0056627,K0168,2024-06-15,17:40,2024,24,GYM,
V0056628,K0693,2025-09-11,10:50,2025,36,GYM,
V0056629,K0894,2025-07-14,21:55,2025,28,GYM,
V0056630,K0918,2025-11-05,16:30,2025,44,GYM,
V0056631,K0778,2024-03-03,06:30,2024,9,GYM,
V0056632,K0467,2024-03-06,11:35,2024,10,GYM,
V0056633,K0266,2025-02-12,09:10,2025,6,GYM,
V0056634,K0445,2025-08-13,09:55,2025,32,GYM,
V0056635,K0218,2024-07-25,21:20,2024,30,GYM,
V0056636,K0682,2024-10-01,06:55,2024,40,GYM,
V0056637,K0303,2024-02-19,10:40,2024,8,GYM,
V0056638,K0680,2025-03-24,19:35,2025,12,GYM,
V0056639,K0648,2024-07-04,09:05,2024,27,GYM,
V0056640,K0068,2024-11-28,16:05,2024,48,GYM,
V0056641,K0730,2025-01-02,09:10,2025,1,GYM,
V0056642,K0185,2025-11-20,14:20,2025,46,GYM,
V0056643,K0812,2025-11-30,10:30,2025,47,GYM,
V0056644,K0369,2024-09-05,11:00,2024,36,GYM,
V0056645,K0312,2025-06-07,10:35,2025,22,GYM,
V0056646,K0866,2025-04-20,17:30,2025,15,GYM,
V0056647,K0172,2024-08-31,06:30,2024,35,GYM,
V0056648,K0632,2025-11-20,16:00,2025,46,GYM,
V0056649,K0657,2025-03-22,12:05,2025,11,GYM,
V0056650,K0133,2024-08-31,21:30,2024,35,GYM,
V0056651,K0249,2025-12-30,13:40,2025,52,GYM,
V0056652,K0434,2024-09-16,11:55,2024,38,GYM,
V0056653,K0216,2024-04-10,10:40,2024,15,GYM,
V0056654,K0062,2024-05-08,19:30,2024,19,GYM,
V0056655,K0254,2024-12-17,16:20,2024,51,GYM,
V0056656,K0449,2025-09-28,14:35,2025,38,GYM,
V0056657,K0256,2025-02-12,21:45,2025,6,GYM,
V0056658,K0205,2024-08-06,06:55,2024,32,GYM,
V0056659,K0812,2025-11-16,14:20,2025,45,GYM,
V0056660,K0693,2024-05-14,07:35,2024,20,GYM,
V0056661,K0139,2025-06-08,10:40,2025,22,GYM,
V0056662,K0852,2025-01-20,18:00,2025,3,GYM,
V0056663,K0162,2025-07-28,08:25,2025,30,GYM,
V0056664,K0411,2024-05-21,07:20,2024,21,GYM,
V0056665,K0601,2025-02-15,08:25,2025,6,GYM,
V0056666,K0227,2025-11-06,10:40,2025,44,GYM,
V0056667,K0692,2024-04-14,21:40,2024,15,GYM,
V0056668,K0135,2025-11-03,12:00,2025,44,GYM,
V0056669,K0544,2025-12-03,18:45,2025,48,GYM,
V0056670,K0592,2025-04-19,13:35,2025,15,GYM,
V0056671,K0876,2025-04-19,20:55,2025,15,GYM,
V0056672,K0259,2024-02-09,11:00,2024,6,GYM,
V0056673,K0779,2025-08-23,13:45,2025,33,GYM,
V0056674,K0198,2025-08-11,12:10,2025,32,GYM,
V0056675,K0948,2025-10-23,17:15,2025,42,GYM,
V0056676,K0036,2025-11-05,10:45,2025,44,GYM,
V0056677,K0426,2025-07-10,17:20,2025,27,GYM,
V0056678,K0823,2024-03-18,20:30,2024,12,GYM,
V0056679,K0007,2025-09-26,13:35,2025,38,GYM,
V0056680,K0343,2024-07-13,17:30,2024,28,GYM,
V0056681,K0850,2025-06-19,19:20,2025,24,GYM,
V0056682,K0606,2025-01-30,08:15,2025,4,GYM,
V0056683,K0042,2024-09-01,06:20,2024,35,GYM,
V0056684,K0884,2024-08-03,15:50,2024,31,GYM,
V0056685,K0563,2025-10-13,11:20,2025,41,GYM,
V0056686,K0614,2025-04-11,07:00,2025,14,GYM,
V0056687,K0255,2024-05-03,19:30,2024,18,GYM,
V0056688,K0586,2024-03-09,10:55,2024,10,GYM,
V0056689,K0939,2025-08-17,14:15,2025,32,GYM,
V0056690,K0702,2024-12-25,15:35,2024,52,GYM,
V0056691,K0946,2024-10-31,07:25,2024,44,GYM,
V0056692,K0005,2024-08-17,16:40,2024,33,GYM,
V0056693,K0609,2024-10-20,09:20,2024,42,GYM,
V0056694,K0084,2024-12-31,10:15,2024,52,GYM,
V0056695,K0279,2025-08-19,11:30,2025,33,GYM,
V0056696,K0482,2025-03-03,08:15,2025,9,GYM,
V0056697,K0908,2025-02-12,15:10,2025,6,GYM,
V0056698,K0295,2025-03-27,21:00,2025,12,GYM,
V0056699,K0464,2025-07-18,07:05,2025,28,GYM,
V0056700,K0842,2025-09-22,07:50,2025,38,GYM,
V0056701,K0711,2024-11-22,16:10,2024,47,GYM,
V0056702,K0135,2025-09-19,12:30,2025,37,GYM,
V0056703,K0474,2025-02-05,16:10,2025,5,GYM,
V0056704,K0614,2025-05-26,10:30,2025,21,GYM,
V0056705,K0079,2024-09-20,06:30,2024,38,GYM,
V0056706,K0024,2024-11-29,18:40,2024,48,GYM,
V0056707,K0034,2025-12-02,17:10,2025,48,GYM,
V0056708,K0158,2024-10-09,17:45,2024,41,GYM,
V0056709,K0812,2024-11-15,09:45,2024,46,GYM,
V0056710,K0832,2024-12-27,21:15,2024,52,GYM,
V0056711,K0101,2025-03-31,12:50,2025,13,GYM,
V0056712,K0389,2024-08-01,08:45,2024,31,GYM,
V0056713,K0680,2025-07-26,18:20,2025,29,GYM,
V0056714,K0680,2025-06-21,07:00,2025,24,GYM,
V0056715,K0865,2024-04-26,18:05,2024,17,GYM,
V0056716,K0547,2024-03-05,10:20,2024,10,GYM,
V0056717,K0880,2024-04-04,08:45,2024,14,GYM,
V0056718,K0256,2025-03-16,15:25,2025,10,GYM,
V0056719,K0795,2025-01-18,15:00,2025,2,GYM,
V0056720,K0282,2024-12-31,19:20,2024,52,GYM,
V0056721,K0605,2025-02-18,09:35,2025,7,GYM,
V0056722,K0043,2025-10-15,21:35,2025,41,GYM,
V0056723,K0858,2025-09-03,21:55,2025,35,GYM,
V0056724,K0417,2024-12-12,18:25,2024,50,GYM,
V0056725,K0901,2024-01-30,07:15,2024,5,GYM,
V0056726,K0813,2025-11-22,17:20,2025,46,GYM,
V0056727,K0729,2025-08-11,14:40,2025,32,GYM,
V0056728,K0809,2025-05-08,10:10,2025,18,GYM,
V0056729,K0460,2025-11-12,20:45,2025,45,GYM,
V0056730,K0911,2025-04-09,12:05,2025,14,GYM,
V0056731,K0333,2025-07-31,07:40,2025,30,GYM,
V0056732,K0506,2024-07-01,09:55,2024,27,GYM,
V0056733,K0357,2025-12-27,08:10,2025,51,GYM,
V0056734,K0147,2025-07-03,21:15,2025,26,GYM,
V0056735,K0923,2025-08-18,12:25,2025,33,GYM,
V0056736,K0174,2025-06-08,06:45,2025,22,GYM,
V0056737,K0634,2025-02-02,07:25,2025,4,GYM,
V0056738,K0942,2025-09-03,10:00,2025,35,GYM,
V0056739,K0949,2025-05-24,17:20,2025,20,GYM,
V0056740,K0031,2024-11-26,10:35,2024,48,GYM,
V0056741,K0695,2024-06-03,17:05,2024,23,GYM,
V0056742,K0941,2024-11-20,21:05,2024,47,GYM,
V0056743,K0423,2024-05-22,12:05,2024,21,GYM,
V0056744,K0152,2024-07-23,09:45,2024,30,GYM,
V0056745,K0226,2024-04-15,14:10,2024,16,GYM,
V0056746,K0707,2024-04-19,12:05,2024,16,GYM,
V0056747,K0076,2025-12-03,18:35,2025,48,GYM,
V0056748,K0137,2025-06-04,11:40,2025,22,GYM,
V0056749,K0808,2025-09-27,16:35,2025,38,GYM,
V0056750,K0926,2025-05-08,17:20,2025,18,GYM,
V0056751,K0626,2025-04-16,16:40,2025,15,GYM,
V0056752,K0210,2025-10-26,06:20,2025,42,GYM,
V0056753,K0638,2024-06-14,17:20,2024,24,GYM,
V0056754,K0260,2025-02-22,10:00,2025,7,GYM,
V0056755,K0859,2025-12-14,15:05,2025,49,GYM,
V0056756,K0627,2024-04-04,19:55,2024,14,GYM,
V0056757,K0806,2025-11-03,06:40,2025,44,GYM,
V0056758,K0349,2025-03-22,19:00,2025,11,GYM,
V0056759,K0388,2025-12-18,10:20,2025,50,GYM,
V0056760,K0773,2024-12-18,17:55,2024,51,GYM,
