VisitID,KundID,Datum,Tid,Ar,Vecka,Besokstyp,PassID,Medlemskap
V0055702,K0530,2025-09-12,14:05,2025,36,GYM,,Flex
V0055703,K0853,2025-09-12,14:30,2025,36,GYM,,Senior
V0055704,K0796,2025-09-12,14:35,2025,36,GYM,,Premium
V0055705,K0658,2025-09-12,14:40,2025,36,GYM,,Premium
V0055706,K0787,2025-09-12,15:10,2025,36,GYM,,Senior
V0055707,K0394,2025-09-12,15:55,2025,36,GYM,,Basic
V0055708,K0880,2025-09-12,16:00,2025,37,PASS,P18,Flex
V0055709,K0267,2025-09-12,16:00,2025,37,PASS,P18,Flex
V0055710,K0862,2025-09-12,16:00,2025,37,PASS,P18,Flex
V0055711,K0419,2025-09-12,16:00,2025,37,PASS,P18,Premium
V0055712,K0237,2025-09-12,16:00,2025,37,PASS,P18,Premium
V0055713,K0049,2025-09-12,16:00,2025,37,PASS,P18,Premium
V0055714,K0294,2025-09-12,16:00,2025,37,PASS,P18,Premium
V0055715,K0020,2025-09-12,16:00,2025,37,PASS,P18,Premium
V0055716,K0145,2025-09-12,16:00,2025,37,PASS,P18,Premium
V0055717,K0672,2025-09-12,16:00,2025,37,PASS,P18,Premium
V0055718,K0467,2025-09-12,16:00,2025,37,PASS,P18,Premium
V0055719,K0421,2025-09-12,16:00,2025,37,PASS,P18,Premium
V0055720,K0194,2025-09-12,16:00,2025,37,PASS,P18,Premium
V0055721,K0803,2025-09-12,16:00,2025,37,PASS,P18,Premium
V0055722,K0705,2025-09-12,16:00,2025,37,PASS,P18,Premium
V0055723,K0668,2025-09-12,16:00,2025,37,PASS,P18,Premium
V0055724,K0095,2025-09-12,16:00,2025,37,PASS,P18,Premium
V0055725,K0380,2025-09-12,16:35,2025,36,GYM,,Flex
V0055726,K0812,2025-09-12,16:45,2025,36,GYM,,Basic
V0055727,K0634,2025-09-12,17:10,2025,36,GYM,,Flex
V0055728,K0257,2025-09-12,17:35,2025,36,GYM,,Premium
V0055729,K0576,2025-09-12,17:40,2025,36,GYM,,Basic
V0055730,K0711,2025-09-12,17:55,2025,36,GYM,,Student
V0055731,K0105,2025-09-12,18:00,2025,36,GYM,,Basic
V0055732,K0178,2025-09-12,18:05,2025,36,GYM,,Premium
V0055733,K0250,2025-09-12,18:25,2025,36,GYM,,Premium
V0055734,K0258,2025-09-12,18:35,2025,36,GYM,,Student
V0055735,K0574,2025-09-12,19:10,2025,36,GYM,,Student
V0055736,K0255,2025-09-12,19:30,2025,36,GYM,,Basic
V0055737,K0774,2025-09-12,20:25,2025,36,GYM,,Basic
V0055738,K0458,2025-09-12,20:35,2025,36,GYM,,Premium
V0055739,K0583,2025-09-12,21:15,2025,36,GYM,,Basic
V0055740,K0463,2025-09-12,21:25,2025,36,GYM,,Premium
V0055741,K0677,2025-09-13,06:00,2025,36,GYM,,Morning
V0055742,K0599,2025-09-13,06:05,2025,36,GYM,,Flex
V0055743,K0057,2025-09-13,06:35,2025,36,GYM,,Premium
V0055744,K0837,2025-09-13,06:55,2025,36,GYM,,Morning
V0055745,K0807,2025-09-13,06:55,2025,36,GYM,,Morning
V0055746,K0351,2025-09-13,06:55,2025,36,GYM,,Basic
V0055747,K0509,2025-09-13,07:15,2025,36,GYM,,Basic
V0055748,K0889,2025-09-13,07:40,2025,36,GYM,,Flex
V0055749,K0621,2025-09-13,07:40,2025,36,GYM,,Morning
V0055750,K0120,2025-09-13,07:45,2025,36,GYM,,Basic
V0055751,K0497,2025-09-13,08:00,2025,36,GYM,,Basic
V0055752,K0809,2025-09-13,08:30,2025,36,GYM,,Flex
V0055753,K0281,2025-09-13,08:35,2025,36,GYM,,Morning
V0055754,K0528,2025-09-13,08:40,2025,36,GYM,,Premium
V0055755,K0880,2025-09-13,08:50,2025,36,GYM,,Flex
V0055756,K0383,2025-09-13,09:05,2025,36,GYM,,Morning
V0055757,K0032,2025-09-13,10:00,2025,37,PASS,P19,Flex
V0055758,K0839,2025-09-13,10:00,2025,37,PASS,P19,Flex
V0055759,K0033,2025-09-13,10:00,2025,37,PASS,P19,Flex
V0055760,K0253,2025-09-13,10:00,2025,37,PASS,P19,Flex
V0055761,K0701,2025-09-13,10:00,2025,37,PASS,P19,Flex
V0055762,K0381,2025-09-13,10:00,2025,37,PASS,P19,Premium
V0055763,K0620,2025-09-13,10:00,2025,37,PASS,P19,Premium
V0055764,K0633,2025-09-13,10:00,2025,37,PASS,P19,Premium
V0055765,K0841,2025-09-13,10:00,2025,37,PASS,P19,Premium
V0055766,K0220,2025-09-13,10:00,2025,37,PASS,P19,Premium
V0055767,K0781,2025-09-13,10:00,2025,37,PASS,P19,Premium
V0055768,K0272,2025-09-13,10:00,2025,37,PASS,P19,Premium
V0055769,K0558,2025-09-13,10:05,2025,36,GYM,,Premium
V0055770,K0014,2025-09-13,10:20,2025,36,GYM,,Premium
V0055771,K0606,2025-09-13,10:50,2025,36,GYM,,Morning
V0055772,K0046,2025-09-13,10:55,2025,36,GYM,,Basic
V0055773,K0236,2025-09-13,11:00,2025,36,GYM,,Senior
V0055774,K0546,2025-09-13,11:00,2025,36,GYM,,Basic
V0055775,K0778,2025-09-13,11:20,2025,36,GYM,,Morning
V0055776,K0053,2025-09-13,11:25,2025,36,GYM,,Basic
V0055777,K0215,2025-09-13,11:35,2025,36,GYM,,Morning
V0055778,K0884,2025-09-13,11:50,2025,36,GYM,,Basic
V0055779,K0370,2025-09-13,12:00,2025,36,GYM,,Premium
V0055780,K0192,2025-09-13,12:05,2025,36,GYM,,Basic
V0055781,K0552,2025-09-13,12:15,2025,36,GYM,,Senior
V0055782,K0907,2025-09-13,12:15,2025,36,GYM,,Senior
V0055783,K0226,2025-09-13,12:20,2025,36,GYM,,Basic
V0055784,K0013,2025-09-13,13:15,2025,36,GYM,,Premium
V0055785,K0386,2025-09-13,14:10,2025,36,GYM,,Basic
V0055786,K0437,2025-09-13,14:25,2025,36,GYM,,Flex
V0055787,K0716,2025-09-13,14:50,2025,36,GYM,,Student
V0055788,K0365,2025-09-13,14:55,2025,36,GYM,,Student
V0055789,K0633,2025-09-13,14:55,2025,36,GYM,,Premium
V0055790,K0581,2025-09-13,15:15,2025,36,GYM,,Student
V0055791,K0244,2025-09-13,15:30,2025,36,GYM,,Basic
V0055792,K0516,2025-09-13,15:35,2025,36,GYM,,Student
V0055793,K0790,2025-09-13,16:20,2025,36,GYM,,Flex
V0055794,K0315,2025-09-13,16:35,2025,36,GYM,,Flex
V0055795,K0305,2025-09-13,16:45,2025,36,GYM,,Premium
V0055796,K0419,2025-09-13,17:10,2025,36,GYM,,Premium
V0055797,K0325,2025-09-13,17:30,2025,36,GYM,,Basic
V0055798,K0701,2025-09-13,18:10,2025,36,GYM,,Flex
V0055799,K0467,2025-09-13,18:20,2025,36,GYM,,Premium
V0055800,K0231,2025-09-13,18:40,2025,36,GYM,,Premium
V0055801,K0578,2025-09-13,18:45,2025,36,GYM,,Premium
V0055802,K0422,2025-09-13,18:45,2025,36,GYM,,Senior
V0055803,K0186,2025-09-13,19:00,2025,36,GYM,,Basic
V0055804,K0359,2025-09-13,19:05,2025,36,GYM,,Premium
V0055805,K0359,2025-09-13,19:10,2025,36,GYM,,Premium
V0055806,K0595,2025-09-13,19:25,2025,36,GYM,,Basic
V0055807,K0396,2025-09-13,19:35,2025,36,GYM,,Premium
V0055808,K0575,2025-09-13,19:45,2025,36,GYM,,Basic
V0055809,K0120,2025-09-13,20:05,2025,36,GYM,,Basic
V0055810,K0199,2025-09-13,20:20,2025,36,GYM,,Basic
V0055811,K0214,2025-09-13,20:40,2025,36,GYM,,Premium
V0055812,K0755,2025-09-13,20:45,2025,36,GYM,,Basic
V0055813,K0735,2025-09-13,21:45,2025,36,GYM,,Basic
V0055814,K0507,2025-09-13,22:00,2025,36,GYM,,Basic
V0055815,K0054,2025-09-14,06:00,2025,36,GYM,,Basic
V0055816,K0656,2025-09-14,06:15,2025,36,GYM,,Basic
V0055817,K0925,2025-09-14,06:55,2025,36,GYM,,Morning
V0055818,K0194,2025-09-14,07:00,2025,36,GYM,,Premium
V0055819,K0435,2025-09-14,07:10,2025,36,GYM,,Morning
V0055820,K0535,2025-09-14,07:15,2025,36,GYM,,Basic
V0055821,K0753,2025-09-14,07:40,2025,36,GYM,,Premium
V0055822,K0453,2025-09-14,07:40,2025,36,GYM,,Premium
V0055823,K0207,2025-09-14,07:45,2025,36,GYM,,Morning
V0055824,K0870,2025-09-14,07:55,2025,36,GYM,,Student
V0055825,K0462,2025-09-14,08:00,2025,36,GYM,,Flex
V0055826,K0776,2025-09-14,08:10,2025,36,GYM,,Flex
V0055827,K0837,2025-09-14,08:20,2025,36,GYM,,Morning
V0055828,K0469,2025-09-14,08:25,2025,36,GYM,,Premium
V0055829,K0014,2025-09-14,08:25,2025,36,GYM,,Premium
V0055830,K0174,2025-09-14,08:50,2025,36,GYM,,Senior
V0055831,K0826,2025-09-14,08:55,2025,36,GYM,,Premium
V0055832,K0410,2025-09-14,09:25,2025,36,GYM,,Basic
V0055833,K0323,2025-09-14,09:40,2025,36,GYM,,Morning
V0055834,K0877,2025-09-14,10:05,2025,36,GYM,,Morning
V0055835,K0230,2025-09-14,10:20,2025,36,GYM,,Basic
V0055836,K0202,2025-09-14,10:30,2025,36,GYM,,Premium
V0055837,K0780,2025-09-14,10:30,2025,36,GYM,,Morning
V0055838,K0179,2025-09-14,10:35,2025,36,GYM,,Morning
V0055839,K0513,2025-09-14,10:40,2025,36,GYM,,Flex
V0055840,K0116,2025-09-14,10:40,2025,36,GYM,,Morning
V0055841,K0179,2025-09-14,11:25,2025,36,GYM,,Morning
V0055842,K0664,2025-09-14,11:55,2025,36,GYM,,Premium
V0055843,K0549,2025-09-14,11:55,2025,36,GYM,,Senior
V0055844,K0722,2025-09-14,12:00,2025,36,GYM,,Morning
V0055845,K0299,2025-09-14,12:25,2025,36,GYM,,Student
V0055846,K0349,2025-09-14,12:30,2025,36,GYM,,Flex
V0055847,K0493,2025-09-14,12:45,2025,36,GYM,,Premium
V0055848,K0754,2025-09-14,12:50,2025,36,GYM,,Flex
V0055849,K0204,2025-09-14,12:55,2025,36,GYM,,Basic
V0055850,K0734,2025-09-14,13:10,2025,36,GYM,,Basic
V0055851,K0844,2025-09-14,13:15,2025,36,GYM,,Senior
V0055852,K0002,2025-09-14,13:25,2025,36,GYM,,Student
V0055853,K0459,2025-09-14,13:45,2025,36,GYM,,Flex
V0055854,K0350,2025-09-14,14:05,2025,36,GYM,,Basic
V0055855,K0056,2025-09-14,14:10,2025,36,GYM,,Senior
V0055856,K0728,2025-09-14,14:30,2025,36,GYM,,Basic
V0055857,K0709,2025-09-14,14:30,2025,36,GYM,,Senior
V0055858,K0037,2025-09-14,14:50,2025,36,GYM,,Premium
V0055859,K0730,2025-09-14,15:10,2025,36,GYM,,Basic
V0055860,K0813,2025-09-14,15:15,2025,36,GYM,,Basic
V0055861,K0168,2025-09-14,15:15,2025,36,GYM,,Basic
V0055862,K0918,2025-09-14,15:30,2025,36,GYM,,Basic
V0055863,K0480,2025-09-14,16:10,2025,36,GYM,,Premium
V0055864,K0938,2025-09-14,16:25,2025,36,GYM,,Senior
V0055865,K0728,2025-09-14,16:40,2025,36,GYM,,Basic
V0055866,K0717,2025-09-14,16:40,2025,36,GYM,,Premium
V0055867,K0525,2025-09-14,16:55,2025,36,GYM,,Flex
V0055868,K0648,2025-09-14,17:00,2025,37,PASS,P20,Flex
V0055869,K0270,2025-09-14,17:00,2025,37,PASS,P20,Flex
V0055870,K0940,2025-09-14,17:00,2025,37,PASS,P20,Flex
V0055871,K0529,2025-09-14,17:00,2025,37,PASS,P20,Premium
V0055872,K0796,2025-09-14,17:00,2025,37,PASS,P20,Premium
V0055873,K0480,2025-09-14,17:00,2025,37,PASS,P20,Premium
V0055874,K0501,2025-09-14,17:00,2025,37,PASS,P20,Premium
V0055875,K0004,2025-09-14,17:00,2025,37,PASS,P20,Premium
V0055876,K0473,2025-09-14,17:00,2025,37,PASS,P20,Premium
V0055877,K0736,2025-09-14,17:00,2025,37,PASS,P20,Premium
V0055878,K0307,2025-09-14,17:00,2025,37,PASS,P20,Premium
V0055879,K0379,2025-09-14,17:00,2025,37,PASS,P20,Premium
V0055880,K0586,2025-09-14,17:05,2025,36,GYM,,Basic
V0055881,K0700,2025-09-14,17:10,2025,36,GYM,,Premium
V0055882,K0619,2025-09-14,17:20,2025,36,GYM,,Basic
V0055883,K0691,2025-09-14,17:35,2025,36,GYM,,Flex
V0055884,K0386,2025-09-14,17:40,2025,36,GYM,,Basic
V0055885,K0061,2025-09-14,17:50,2025,36,GYM,,Senior
V0055886,K0341,2025-09-14,18:40,2025,36,GYM,,Basic
V0055887,K0576,2025-09-14,18:45,2025,36,GYM,,Basic
V0055888,K0685,2025-09-14,18:50,2025,36,GYM,,Flex
V0055889,K0246,2025-09-14,18:55,2025,36,GYM,,Premium
V0055890,K0335,2025-09-14,19:00,2025,36,GYM,,Premium
V0055891,K0443,2025-09-14,19:10,2025,36,GYM,,Premium
V0055892,K0411,2025-09-14,19:20,2025,36,GYM,,Flex
V0055893,K0649,2025-09-14,19:50,2025,36,GYM,,Basic
V0055894,K0397,2025-09-14,20:00,2025,36,GYM,,Flex
V0055895,K0939,2025-09-14,20:05,2025,36,GYM,,Flex
V0055896,K0492,2025-09-14,20:20,2025,36,GYM,,Basic
V0055897,K0622,2025-09-14,20:50,2025,36,GYM,,Flex
V0055898,K0537,2025-09-15,06:05,2025,37,GYM,,Flex
V0055899,K0079,2025-09-15,06:10,2025,37,GYM,,Morning
V0055900,K0697,2025-09-15,06:10,2025,37,GYM,,Morning
V0055901,K0635,2025-09-15,06:20,2025,37,GYM,,Student
V0055902,K0894,2025-09-15,06:25,2025,37,GYM,,Premium
V0055903,K0768,2025-09-15,06:35,2025,37,GYM,,Senior
V0055904,K0085,2025-09-15,07:00,2025,37,PASS,P01,Flex
V0055905,K0333,2025-09-15,07:00,2025,37,PASS,P01,Student
V0055906,K0543,2025-09-15,07:00,2025,37,PASS,P01,Student
V0055907,K0891,2025-09-15,07:00,2025,37,PASS,P01,Student
V0055908,K0031,2025-09-15,07:00,2025,37,PASS,P01,Student
V0055909,K0353,2025-09-15,07:00,2025,37,PASS,P01,Student
V0055910,K0062,2025-09-15,07:00,2025,37,PASS,P01,Student
V0055911,K0118,2025-09-15,07:00,2025,37,PASS,P01,Premium
V0055912,K0319,2025-09-15,07:00,2025,37,PASS,P01,Premium
V0055913,K0147,2025-09-15,07:00,2025,37,PASS,P01,Premium
V0055914,K0273,2025-09-15,07:00,2025,37,PASS,P01,Premium
V0055915,K0484,2025-09-15,07:00,2025,37,PASS,P01,Premium
V0055916,K0219,2025-09-15,07:00,2025,37,PASS,P01,Premium
V0055917,K0723,2025-09-15,07:00,2025,37,PASS,P01,Premium
V0055918,K0246,2025-09-15,07:10,2025,37,GYM,,Premium
V0055919,K0404,2025-09-15,07:35,2025,37,GYM,,Premium
V0055920,K0779,2025-09-15,07:40,2025,37,GYM,,Basic
V0055921,K0340,2025-09-15,07:45,2025,37,GYM,,Morning
V0055922,K0619,2025-09-15,07:50,2025,37,GYM,,Basic
V0055923,K0871,2025-09-15,08:00,2025,37,GYM,,Basic
V0055924,K0636,2025-09-15,08:20,2025,37,GYM,,Basic
V0055925,K0092,2025-09-15,08:35,2025,37,GYM,,Morning
V0055926,K0591,2025-09-15,09:05,2025,37,GYM,,Basic
V0055927,K0797,2025-09-15,09:45,2025,37,GYM,,Morning
V0055928,K0707,2025-09-15,09:50,2025,37,GYM,,Premium
V0055929,K0019,2025-09-15,09:55,2025,37,GYM,,Basic
V0055930,K0938,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055931,K0431,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055932,K0074,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055933,K0766,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055934,K0422,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055935,K0061,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055936,K0907,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055937,K0243,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055938,K0078,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055939,K0731,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055940,K0172,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055941,K0864,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055942,K0638,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055943,K0709,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055944,K0587,2025-09-15,10:00,2025,37,PASS,P02,Senior
V0055945,K0057,2025-09-15,10:00,2025,37,PASS,P02,Premium
V0055946,K0264,2025-09-15,10:00,2025,37,PASS,P02,Premium
V0055947,K0086,2025-09-15,10:00,2025,37,PASS,P02,Premium
V0055948,K0281,2025-09-15,10:05,2025,37,GYM,,Morning
V0055949,K0207,2025-09-15,11:05,2025,37,GYM,,Morning
V0055950,K0698,2025-09-15,11:05,2025,37,GYM,,Morning
V0055951,K0243,2025-09-15,11:10,2025,37,GYM,,Senior
V0055952,K0305,2025-09-15,11:20,2025,37,GYM,,Premium
V0055953,K0181,2025-09-15,11:35,2025,37,GYM,,Premium
V0055954,K0733,2025-09-15,11:35,2025,37,GYM,,Basic
V0055955,K0063,2025-09-15,11:50,2025,37,GYM,,Premium
V0055956,K0224,2025-09-15,12:00,2025,37,GYM,,Morning
V0055957,K0081,2025-09-15,12:15,2025,37,GYM,,Basic
V0055958,K0918,2025-09-15,12:25,2025,37,GYM,,Basic
V0055959,K0949,2025-09-15,12:25,2025,37,GYM,,Basic
V0055960,K0290,2025-09-15,12:40,2025,37,GYM,,Flex
V0055961,K0595,2025-09-15,12:50,2025,37,GYM,,Basic
V0055962,K0359,2025-09-15,13:10,2025,37,GYM,,Premium
V0055963,K0870,2025-09-15,13:40,2025,37,GYM,,Student
V0055964,K0818,2025-09-15,14:55,2025,37,GYM,,Flex
V0055965,K0712,2025-09-15,15:15,2025,37,GYM,,Premium
V0055966,K0305,2025-09-15,15:30,2025,37,GYM,,Premium
V0055967,K0066,2025-09-15,15:45,2025,37,GYM,,Flex
V0055968,K0513,2025-09-15,16:20,2025,37,GYM,,Flex
V0055969,K0379,2025-09-15,16:30,2025,37,GYM,,Premium
V0055970,K0905,2025-09-15,16:45,2025,37,GYM,,Senior
V0055971,K0485,2025-09-15,17:10,2025,37,GYM,,Flex
V0055972,K0042,2025-09-15,17:30,2025,37,PASS,P03,Flex
V0055973,K0222,2025-09-15,17:30,2025,37,PASS,P03,Flex
V0055974,K0066,2025-09-15,17:30,2025,37,PASS,P03,Flex
V0055975,K0114,2025-09-15,17:30,2025,37,PASS,P03,Flex
V0055976,K0939,2025-09-15,17:30,2025,37,PASS,P03,Flex
V0055977,K0011,2025-09-15,17:30,2025,37,PASS,P03,Premium
V0055978,K0102,2025-09-15,17:30,2025,37,PASS,P03,Premium
V0055979,K0496,2025-09-15,17:30,2025,37,PASS,P03,Premium
V0055980,K0047,2025-09-15,17:30,2025,37,PASS,P03,Premium
V0055981,K0493,2025-09-15,17:30,2025,37,PASS,P03,Premium
V0055982,K0395,2025-09-15,17:30,2025,37,PASS,P03,Premium
V0055983,K0433,2025-09-15,17:30,2025,37,PASS,P03,Premium
V0055984,K0579,2025-09-15,17:30,2025,37,PASS,P03,Premium
V0055985,K0273,2025-09-15,17:30,2025,37,PASS,P03,Premium
V0055986,K0176,2025-09-15,17:30,2025,37,PASS,P03,Premium
V0055987,K0665,2025-09-15,17:30,2025,37,PASS,P03,Premium
V0055988,K0620,2025-09-15,17:30,2025,37,PASS,P03,Premium
V0055989,K0489,2025-09-15,17:35,2025,37,GYM,,Basic
V0055990,K0469,2025-09-15,18:00,2025,37,GYM,,Premium
V0055991,K0339,2025-09-15,18:05,2025,37,GYM,,Student
V0055992,K0344,2025-09-15,18:15,2025,37,GYM,,Basic
V0055993,K0231,2025-09-15,18:40,2025,37,GYM,,Premium
V0055994,K0814,2025-09-15,18:50,2025,37,GYM,,Premium
V0055995,K0052,2025-09-15,19:00,2025,37,PASS,P04,Flex
V0055996,K0085,2025-09-15,19:00,2025,37,PASS,P04,Flex
V0055997,K0347,2025-09-15,19:00,2025,37,PASS,P04,Premium
V0055998,K0672,2025-09-15,19:00,2025,37,PASS,P04,Premium
V0055999,K0082,2025-09-15,19:00,2025,37,PASS,P04,Premium
V0056000,K0124,2025-09-15,19:00,2025,37,PASS,P04,Premium
V0056001,K0558,2025-09-15,19:00,2025,37,PASS,P04,Premium
V0056002,K0729,2025-09-15,19:00,2025,37,PASS,P04,Premium
V0056003,K0906,2025-09-15,19:00,2025,37,PASS,P04,Premium
V0056004,K0644,2025-09-15,19:00,2025,37,PASS,P04,Premium
V0056005,K0305,2025-09-15,19:00,2025,37,PASS,P04,Premium
V0056006,K0102,2025-09-15,19:00,2025,37,PASS,P04,Premium
V0056007,K0579,2025-09-15,19:00,2025,37,PASS,P04,Premium
V0056008,K0394,2025-09-15,19:00,2025,37,GYM,,Basic
V0056009,K0088,2025-09-15,19:05,2025,37,GYM,,Student
V0056010,K0360,2025-09-15,19:25,2025,37,GYM,,Basic
V0056011,K0649,2025-09-15,19:30,2025,37,GYM,,Basic
V0056012,K0337,2025-09-15,19:35,2025,37,GYM,,Basic
V0056013,K0354,2025-09-15,20:30,2025,37,GYM,,Basic
V0056014,K0401,2025-09-15,21:10,2025,37,GYM,,Senior
V0056015,K0513,2025-09-15,21:20,2025,37,GYM,,Flex
V0056016,K0395,2025-09-15,21:30,2025,37,GYM,,Premium
V0056017,K0779,2025-09-15,21:55,2025,37,GYM,,Basic
V0056018,K0379,2025-09-16,06:30,2025,37,GYM,,Premium
V0056019,K0834,2025-09-16,06:40,2025,37,GYM,,Premium
V0056020,K0602,2025-09-16,06:50,2025,37,GYM,,Morning
V0056021,K0192,2025-09-16,06:50,2025,37,GYM,,Basic
V0056022,K0434,2025-09-16,06:55,2025,37,GYM,,Morning
V0056023,K0812,2025-09-16,07:30,2025,37,GYM,,Basic
V0056024,K0069,2025-09-16,07:40,2025,37,GYM,,Flex
V0056025,K0576,2025-09-16,07:40,2025,37,GYM,,Basic
V0056026,K0814,2025-09-16,07:45,2025,37,GYM,,Premium
V0056027,K0329,2025-09-16,08:00,2025,37,PASS,P05,Flex
V0056028,K0839,2025-09-16,08:00,2025,37,PASS,P05,Flex
V0056029,K0598,2025-09-16,08:00,2025,37,PASS,P05,Flex
V0056030,K0922,2025-09-16,08:00,2025,37,PASS,P05,Flex
V0056031,K0405,2025-09-16,08:00,2025,37,PASS,P05,Flex
V0056032,K0276,2025-09-16,08:00,2025,37,PASS,P05,Premium
V0056033,K0041,2025-09-16,08:00,2025,37,PASS,P05,Premium
V0056034,K0094,2025-09-16,08:00,2025,37,PASS,P05,Premium
V0056035,K0396,2025-09-16,08:00,2025,37,PASS,P05,Premium
V0056036,K0220,2025-09-16,08:00,2025,37,PASS,P05,Premium
V0056037,K0421,2025-09-16,08:00,2025,37,PASS,P05,Premium
V0056038,K0335,2025-09-16,08:00,2025,37,PASS,P05,Premium
V0056039,K0384,2025-09-16,08:10,2025,37,GYM,,Morning
V0056040,K0559,2025-09-16,08:15,2025,37,GYM,,Morning
V0056041,K0589,2025-09-16,08:40,2025,37,GYM,,Morning
V0056042,K0623,2025-09-16,08:40,2025,37,GYM,,Basic
V0056043,K0375,2025-09-16,08:55,2025,37,GYM,,Morning
V0056044,K0493,2025-09-16,08:55,2025,37,GYM,,Premium
V0056045,K0756,2025-09-16,09:00,2025,37,GYM,,Morning
V0056046,K0680,2025-09-16,09:10,2025,37,GYM,,Basic
V0056047,K0547,2025-09-16,09:15,2025,37,GYM,,Basic
V0056048,K0832,2025-09-16,09:30,2025,37,GYM,,Student
V0056049,K0124,2025-09-16,09:35,2025,37,GYM,,Premium
V0056050,K0118,2025-09-16,09:40,2025,37,GYM,,Premium
V0056051,K0396,2025-09-16,09:40,2025,37,GYM,,Premium
V0056052,K0657,2025-09-16,09:40,2025,37,GYM,,Basic
V0056053,K0826,2025-09-16,10:35,2025,37,GYM,,Premium
V0056054,K0726,2025-09-16,10:35,2025,37,GYM,,Basic
V0056055,K0336,2025-09-16,11:00,2025,37,PASS,P06,Flex
V0056056,K0691,2025-09-16,11:00,2025,37,PASS,P06,Flex
V0056057,K0376,2025-09-16,11:00,2025,37,PASS,P06,Senior
V0056058,K0844,2025-09-16,11:00,2025,37,PASS,P06,Senior
V0056059,K0552,2025-09-16,11:00,2025,37,PASS,P06,Senior
V0056060,K0829,2025-09-16,11:00,2025,37,PASS,P06,Senior
V0056061,K0920,2025-09-16,11:00,2025,37,PASS,P06,Senior
V0056062,K0431,2025-09-16,11:00,2025,37,PASS,P06,Senior
V0056063,K0474,2025-09-16,11:00,2025,37,PASS,P06,Senior
V0056064,K0787,2025-09-16,11:00,2025,37,PASS,P06,Senior
V0056065,K0157,2025-09-16,11:00,2025,37,PASS,P06,Senior
V0056066,K0078,2025-09-16,11:00,2025,37,PASS,P06,Senior
V0056067,K0401,2025-09-16,11:00,2025,37,PASS,P06,Senior
V0056068,K0615,2025-09-16,11:00,2025,37,PASS,P06,Senior
V0056069,K0074,2025-09-16,11:00,2025,37,PASS,P06,Senior
V0056070,K0558,2025-09-16,11:00,2025,37,PASS,P06,Premium
V0056071,K0252,2025-09-16,11:00,2025,37,PASS,P06,Premium
V0056072,K0145,2025-09-16,11:00,2025,37,PASS,P06,Premium
V0056073,K0648,2025-09-16,11:00,2025,37,GYM,,Flex
V0056074,K0025,2025-09-16,11:00,2025,37,GYM,,Morning
V0056075,K0135,2025-09-16,11:10,2025,37,GYM,,Flex
V0056076,K0893,2025-09-16,11:30,2025,37,GYM,,Morning
V0056077,K0937,2025-09-16,11:35,2025,37,GYM,,Morning
V0056078,K0675,2025-09-16,11:45,2025,37,GYM,,Premium
V0056079,K0853,2025-09-16,11:45,2025,37,GYM,,Senior
V0056080,K0489,2025-09-16,12:00,2025,37,GYM,,Basic
V0056081,K0087,2025-09-16,12:30,2025,37,GYM,,Student
V0056082,K0675,2025-09-16,12:30,2025,37,GYM,,Premium
V0056083,K0326,2025-09-16,13:10,2025,37,GYM,,Flex
V0056084,K0431,2025-09-16,13:20,2025,37,GYM,,Senior
V0056085,K0054,2025-09-16,13:50,2025,37,GYM,,Basic
V0056086,K0209,2025-09-16,13:55,2025,37,GYM,,Basic
V0056087,K0507,2025-09-16,14:00,2025,37,GYM,,Basic
V0056088,K0833,2025-09-16,14:30,2025,37,GYM,,Flex
V0056089,K0013,2025-09-16,14:45,2025,37,GYM,,Premium
V0056090,K0357,2025-09-16,15:00,2025,37,PASS,P07,Flex
V0056091,K0290,2025-09-16,15:00,2025,37,PASS,P07,Flex
V0056092,K0253,2025-09-16,15:00,2025,37,PASS,P07,Flex
V0056093,K0182,2025-09-16,15:00,2025,37,PASS,P07,Flex
V0056094,K0075,2025-09-16,15:00,2025,37,PASS,P07,Student
V0056095,K0166,2025-09-16,15:00,2025,37,PASS,P07,Student
V0056096,K0022,2025-09-16,15:00,2025,37,PASS,P07,Student
V0056097,K0258,2025-09-16,15:00,2025,37,PASS,P07,Student
V0056098,K0299,2025-09-16,15:00,2025,37,PASS,P07,Student
V0056099,K0254,2025-09-16,15:00,2025,37,PASS,P07,Student
V0056100,K0004,2025-09-16,15:00,2025,37,PASS,P07,Premium
V0056101,K0015,2025-09-16,15:00,2025,37,PASS,P07,Premium
V0056102,K0073,2025-09-16,15:00,2025,37,PASS,P07,Premium
V0056103,K0814,2025-09-16,15:00,2025,37,PASS,P07,Premium
